"('sustainability policies', 0.4906)","('review rdc', 0.3158)","('councillor', 0.2973)","('defra resources', 0.2914)","('cycling support', 0.2469)","('local carbon', 0.2125)","('heat pumps', 0.2039)","('preliminary work', 0.1959)","('change group', 0.1697)","('buildings wind', 0.1211)"
"('review council', 0.4917)","('reduction programme', 0.4025)","('climate change', 0.3672)","('task group', 0.3355)","('rdc position', 0.2833)","('ipcc target', 0.2812)","('technical support resource', 0.2694)","('lighting', 0.215)","('yorkshire', 0.1878)","('circular economy north', 0.1693)"
"('sandwell climate change', 0.571)","('consultation carbon', 0.4586)","('targets emissions', 0.4371)","('alternative pathways', 0.3242)","('objectives aims', 0.3055)","('waste', 0.2922)","('pandemic', 0.2619)","('natural capital', 0.2423)","('change action', 0.216)","('councillor wasim', 0.2082)"
"('sandwell climate change', 0.6639)","('climate agreement', 0.5003)","('uk emissions', 0.4329)","('mitigation', 0.3944)","('future carbon dioxide', 0.3712)","('council operations', 0.3305)","('goal earth', 0.2325)","('degrees celcius', 0.2039)","('holistic approach', 0.1557)","('enable', 0.0764)"
"('sandwell council carbon', 0.6156)","('climate targets', 0.4997)","('uk emissions', 0.4811)","('policy changes', 0.4124)","('waste adaptation', 0.2877)","('global agreement', 0.2858)","('steep reductions', 0.2166)","('neutral borough', 0.1258)","('chargingpoint point', 0.0532)","('ity', 0.0391)"
"('carbon emissions', 0.6573)","('paris climate', 0.3445)","('intergovernmental panel', 0.2579)","('new ccs technologies', 0.2122)","('extensive tree planting', 0.2042)","('net release', 0.1931)","('temperature threshold', 0.1496)","('change strategy', 0.1082)","('neutral mean', 0.1013)","('gap report', 0.0952)"
"('climate change', 0.5095)","('vital role sandwell', 0.3596)","('adaptation measures', 0.3237)","('major emissions source', 0.2935)","('multiple deprivation rankings', 0.2416)","('wmca carbon', 0.1959)","('area', 0.1922)","('excess mortality', 0.1403)","('uk average', 0.128)","('trapping', 0.1222)"
"('emissions', 0.5005)","('sandwell health', 0.4617)","('inefficient homes', 0.3163)","('change risk', 0.3118)","('other measures', 0.2867)","('backilogramround climate', 0.2864)","('planting trees', 0.2389)","('wellbeing', 0.2215)","('fig', 0.194)","('additional months', 0.101)"
"('health effects', 0.529)","('energy efficiency', 0.5085)","('climate change', 0.4441)","('outdoor air quality', 0.2757)","('regional carbon dioxide', 0.2689)","('modelling study', 0.2442)","('livelihoods', 0.1987)","('national statistics hamilton', 0.093)","('uk local', 0.0869)","('ity', 0.0224)"
"('council climate', 0.5529)","('carbon reduction', 0.3723)","('policy review', 0.3219)","('harmful impacts', 0.2916)","('neutral borough', 0.2812)","('declaration', 0.2805)","('global target', 0.2254)","('electricity generation', 0.2049)","('such action', 0.167)","('date cabinet', 0.0568)"
"('council emissions', 0.69)","('footprint', 0.3171)","('renewable energy tariff', 0.3011)","('equipment gas', 0.289)","('control scope', 0.2458)","('dioxide equivalent', 0.233)","('business travel', 0.1972)","('international standards', 0.1776)","('report', 0.1298)","('own decarbonisation', 0.1108)"
"('borough emissions', 0.6948)","('carbon sequestration', 0.5008)","('energy efficiency', 0.4255)","('land use', 0.3163)","('council recognises', 0.2677)","('railways', 0.1966)","('lulucf grassland', 0.1783)","('twoyear lag', 0.1254)","('decarbonise', 0.1213)","('national average', 0.0743)"
"('emission vehicles', 0.5443)","('feasibility transport', 0.4148)","('procurement review', 0.3457)","('hedge trimming', 0.3416)","('other councils', 0.26)","('decarbonisation plan', 0.2546)","('next renewal point', 0.2425)","('hydrogen transition', 0.2252)","('cost', 0.2202)","('ongoing engage partner', 0.132)"
"('council electricity', 0.6224)","('renewable systems', 0.4941)","('carbon footprint', 0.4619)","('less energy', 0.4166)","('external funding', 0.2515)","('numerous buildings', 0.2507)","('efficient tips', 0.2315)","('transitioning', 0.2226)","('decarbonisation scheme', 0.1786)","('small scale wind', 0.1638)"
"('reduce emissions', 0.5311)","('operational decarbonisation asset', 0.3667)","('council estate', 0.3493)","('business travel', 0.3189)","('harvesting technologies', 0.3012)","('management capacity', 0.2747)","('priority list', 0.2246)","('virtual meetings', 0.1815)","('charging points', 0.18)","('retrofit works', 0.0153)"
"('procurement emissions', 0.5446)","('suitable sustainability statements', 0.4433)","('potential carpool scheme', 0.3805)","('transport actions', 0.3392)","('council offices', 0.3348)","('cycle storage', 0.314)","('agile working', 0.3036)","('alternative', 0.2319)","('concepts', 0.2217)","('serviceable condition', 0.2167)"
"('council emissions', 0.6095)","('climate action', 0.4383)","('governance measures', 0.3894)","('possible procurement', 0.3162)","('footprint', 0.2981)","('performance indicators', 0.2922)","('change training', 0.2862)","('culture ref', 0.216)","('recycle', 0.1682)","('net zero', 0.1373)"
"('local emissions', 0.5394)","('domestic gas heating', 0.4847)","('national electricity grid', 0.4821)","('reduce energy', 0.4607)","('borough', 0.4143)","('achieve carbon', 0.3907)","('decarbonise', 0.3086)","('strategic objectives', 0.25)","('important cobenefit', 0.2494)","('properties', 0.191)"
"('scottish borders council', 0.5537)","('climate action', 0.5092)","('emergency declaration', 0.4348)","('sustainable development committee', 0.4286)","('government target', 0.3025)","('covid pandemic', 0.2404)","('present report', 0.2403)","('end', 0.1628)","('step change', 0.1569)","('vital role', 0.1364)"
"('scottish biodiversity strategy', 0.5499)","('statutory climate change', 0.5194)","('sustainable development', 0.3944)","('other stakeholders', 0.3401)","('council', 0.3026)","('reduction targets', 0.2504)","('plan', 0.2041)","('resource requirements', 0.188)","('gases', 0.1668)","('twin challenges', 0.033)"
"('scottish climate adaptation', 0.5963)","('sustainability', 0.4392)","('low carbon investment', 0.4366)","('associated policy response', 0.2877)","('structural changes', 0.2295)","('transport energy', 0.2212)","('covid pandemic', 0.2149)","('wellbeing', 0.2059)","('implement', 0.2038)","('council september', 0.1906)"
"('sustainable development report', 0.5374)","('climate action', 0.4265)","('private sector organisations', 0.419)","('scottish borders', 0.3805)","('government response', 0.2933)","('comprehensive reduction', 0.2546)","('commission', 0.2498)","('transport', 0.2327)","('warmer', 0.2014)","('net zero', 0.1983)"
"('scottish borders council', 0.5527)","('sustainable procurement charter', 0.4164)","('ongoing energy efficiency', 0.4134)","('negative emissions solutions', 0.3877)","('climate', 0.3158)","('development goals', 0.2967)","('transformative impact', 0.2556)","('industrial installations', 0.2536)","('vehicle charge', 0.109)","('good work', 0.057)"
"('scotland energy', 0.6341)","('carbon footprint', 0.4677)","('circular economy principles', 0.4442)","('green finance', 0.3912)","('own climate action', 0.3653)","('specific opportunities', 0.2806)","('paris agreement', 0.2439)","('borderlands', 0.2362)","('industrycan lead', 0.1829)","('net zero', 0.1698)"
"('council plan', 0.5259)","('climate challenge', 0.4277)","('sustainable development report', 0.3783)","('verifiable evidence', 0.2323)","('carbon neutral', 0.2272)","('scottish', 0.2256)","('bold headlines', 0.206)","('aspect', 0.2007)","('energy storage', 0.1842)","('indispensable role', 0.179)"
"('scottish government guidance', 0.5899)","('climate assembly', 0.4573)","('forestry sector', 0.3705)","('sustainable development', 0.362)","('public bodies', 0.2979)","('emission reduction', 0.2913)","('change acts', 0.2832)","('regional dialogue', 0.2546)","('plan', 0.2342)","('significant activity', 0.1482)"
"('tree planting', 0.6537)","('benefits', 0.3618)","('local environment', 0.291)","('building resilience', 0.2749)","('carbon', 0.2411)","('settlements', 0.241)","('storing', 0.1793)","('buffering', 0.11)","('surface water', 0.0783)","('range', 0.0391)"
"('climate action', 0.5077)","('scottish borders council', 0.3862)","('efficiency programme', 0.3725)","('timeline report', 0.3048)","('corporate governance', 0.2682)","('change issues', 0.2642)","('proposes', 0.255)","('include', 0.2059)","('baseline development', 0.193)","('december recommendation', 0.1426)"
"('scottish borders council', 0.4799)","('strategic climate change', 0.4317)","('sustainable development committee', 0.3759)","('action plan', 0.3317)","('appropriate emissions baseline', 0.3191)","('specification', 0.3093)","('energy masterplan', 0.2945)","('phases analysis', 0.2755)","('potential backlogs', 0.2713)","('timescale', 0.1451)"
"('future council report', 0.5248)","('climate action', 0.4616)","('impact assessment', 0.3462)","('corporate policy advisor', 0.3361)","('scottish borders', 0.2832)","('limited timeframe', 0.2677)","('benefits', 0.1302)","('signature', 0.0705)","('other language translations', 0.0244)","('louise cox', 0.0078)"
"('emissions net', 0.4798)","('forward climate change', 0.4113)","('nature', 0.3033)","('reduce', 0.2747)","('building resilience', 0.2692)","('scottish', 0.2293)","('actions governance', 0.2001)","('solutions theme', 0.1923)","('change route', 0.1887)","('stable temperature', 0.1692)"
"('climate change', 0.4839)","('scottish borders', 0.4737)","('just transition commission', 0.2193)","('fuel systems', 0.205)","('ensuring', 0.1911)","('net zero', 0.166)","('benefits', 0.1548)","('clean electricity', 0.1539)","('walk', 0.1503)","('convertible attics', 0.1197)"
"('local consumption', 0.4535)","('green economy', 0.4489)","('scottish borders council', 0.4103)","('vertical farms', 0.3762)","('biodiversity', 0.3477)","('uber', 0.3307)","('cycle paths', 0.3276)","('strawberries', 0.2578)","('responsive minibuses', 0.2197)","('new knowledge workers', 0.1958)"
"('climate challenge', 0.4631)","('scottish borders sbc', 0.4131)","('net area emissions', 0.3934)","('household waste', 0.2993)","('ev community', 0.2692)","('anti poverty strategy', 0.2547)","('kmlargest settlements', 0.1948)","('impetus', 0.1923)","('change action', 0.1585)","('vehicle numbers', 0.116)"
"('climate change', 0.4281)","('strong pathways', 0.3712)","('energy needs', 0.3497)","('scottish borders', 0.3491)","('own journey', 0.3319)","('sbc plan', 0.3216)","('ensuring', 0.2693)","('excellent work', 0.1802)","('consumption basis', 0.1801)","('fold', 0.1355)"
"('scottish climate change', 0.5858)","('flood protection', 0.368)","('indirect emissions', 0.3573)","('green recovery opportunities', 0.2971)","('reductions', 0.2683)","('interim targets', 0.2614)","('paris agreement', 0.2468)","('project lifespan', 0.2121)","('solar pv installation', 0.1769)","('natural capital', 0.1631)"
"('climate change', 0.447)","('upper teviot catchment', 0.3907)","('scottish borders household', 0.3628)","('public transport', 0.3497)","('optimum sequestration rates', 0.3191)","('carbon amenity', 0.3142)","('capital programme', 0.2899)","('riparian woodland planting', 0.2828)","('net zero', 0.2081)","('ongoing', 0.1143)"
"('sustainability goals', 0.5205)","('adverse climate change', 0.3681)","('scottish government', 0.3343)","('cost saving', 0.2993)","('service provision', 0.2987)","('transition', 0.2842)","('holistic thinkers', 0.2735)","('sbc', 0.2639)","('gas reduction', 0.2541)","('prioritise', 0.2539)"
"('scottish government target', 0.5134)","('environmental assessment act', 0.3816)","('greenhouse gas', 0.3484)","('seas', 0.2859)","('economic activity', 0.2597)","('disposal', 0.2409)","('cc route', 0.2191)","('include', 0.1736)","('transformational change', 0.077)","('systematic method', 0.0618)"
"('somerset councils', 0.4734)","('tackle climate', 0.4046)","('emergency strategy', 0.3653)","('collective responsibility', 0.3342)","('foreword', 0.2498)","('achieve carbon', 0.2471)","('change working', 0.2356)","('international panel', 0.2133)","('benefits', 0.1645)","('overarching', 0.1447)"
"('somerset carbon', 0.5339)","('climate mitigation', 0.4907)","('council environment', 0.4707)","('energy projects', 0.4625)","('waste reduction', 0.4365)","('urgent policy changes', 0.3743)","('sequestration', 0.3499)","('sedgemoor district', 0.3247)","('contribute', 0.2189)","('measures', 0.1685)"
"('wide climate emergency', 0.5241)","('carbon future', 0.4198)","('species extinction', 0.3302)","('local councils', 0.3206)","('resilient sedgemoor', 0.3147)","('paris agreement', 0.2907)","('reduce', 0.2741)","('celcius limit', 0.2727)","('irreversible effects', 0.229)","('new issues', 0.1892)"
"('further climate action', 0.5641)","('consultation', 0.4052)","('example agenda', 0.3876)","('carbon footprint', 0.3718)","('action network', 0.3234)","('gardens', 0.2701)","('reduction', 0.2691)","('neutrality', 0.1831)","('hope stone', 0.1685)","('social value', 0.1006)"
"('policy areas', 0.4745)","('indirect carbon contributions', 0.4176)","('inevitable climate change', 0.3272)","('sequestering', 0.3144)","('uk electricity', 0.286)","('somerset county', 0.2618)","('alterations', 0.2567)","('related wellbeing', 0.2369)","('active travel options', 0.187)","('local air quality', 0.186)"
"('district council', 0.4113)","('climate community', 0.3962)","('mining support', 0.3587)","('democratic process', 0.3364)","('carbon impact', 0.3114)","('risk assessments', 0.3)","('change strategy', 0.2759)","('ongoing', 0.2745)","('power', 0.22)","('bridgwater house', 0.1977)"
"('local cycling', 0.4258)","('infrastructure travel', 0.4204)","('council action', 0.3971)","('improvement plans', 0.3556)","('sedgemoor district', 0.3155)","('campaigns', 0.3085)","('somerset climate emergency', 0.2997)","('influencing', 0.2365)","('speed limits', 0.1594)","('footfall', 0.1427)"
"('active travel options', 0.4936)","('electric bikes', 0.3704)","('rural areas', 0.3508)","('car sharing', 0.348)","('incentivising staff', 0.297)","('increase awareness', 0.2911)","('bus stops', 0.2518)","('methods', 0.1937)","('cycle repair', 0.1931)","('running', 0.1799)"
"('ev procurement choices', 0.496)","('local emissions', 0.3873)","('productive council staff', 0.3783)","('maintenance costs', 0.3014)","('week commute', 0.3)","('covid pandemic', 0.2763)","('workplace charging', 0.2678)","('electric pool', 0.2353)","('rapid transition', 0.2036)","('financial savings', 0.192)"
"('increase recycling', 0.602)","('single use plastic', 0.4551)","('council businesses', 0.3758)","('fewer staff', 0.3475)","('savings', 0.2829)","('planning tools', 0.2525)","('cycle parking', 0.2381)","('single contract', 0.209)","('visual disamenity', 0.1596)","('sedgemoor action term', 0.1499)"
"('local recycling centres', 0.6004)","('sustainable energy', 0.5116)","('sustainable packaging options', 0.4735)","('reduction opportunities', 0.3912)","('climate change', 0.3112)","('warmer homes sedgemoor', 0.3036)","('direct action plan', 0.2666)","('transport', 0.2013)","('public standards', 0.1884)","('retrofit', 0.1776)"
"('energy homes', 0.5284)","('new build principles', 0.4001)","('prioritise carbon reduction', 0.3603)","('council money', 0.3104)","('improve insulation', 0.3026)","('local enterprise partnership', 0.2731)","('solar gain', 0.2616)","('sedgemoor district', 0.2518)","('condition survey', 0.1351)","('mixed action term', 0.0976)"
"('council energy', 0.625)","('renewable energy tariff', 0.5141)","('green workforce', 0.4303)","('street lighting', 0.3965)","('switching', 0.2241)","('procurement strategy', 0.2132)","('recovery plans', 0.1965)","('encouraging', 0.195)","('local', 0.1908)","('unused office space', 0.1559)"
"('climate action', 0.5428)","('change emergency', 0.329)","('carbon buildings', 0.3046)","('implementation plans', 0.2775)","('severe challenges', 0.2594)","('council', 0.2503)","('sefton area', 0.2369)","('economic savings', 0.1964)","('global average', 0.1466)","('well', 0.0993)"
"('climate emergency', 0.6054)","('intergovernmental panel', 0.3166)","('significant changes', 0.2767)","('plan', 0.2358)","('page sefton', 0.2258)","('declarations', 0.2008)","('1oc', 0.1904)","('average global', 0.1576)","('erosion', 0.156)","('coastal borough', 0.1398)"
"('climate action', 0.507)","('key stakeholders', 0.408)","('objectives sefton', 0.3643)","('net carbon', 0.337)","('council', 0.3339)","('clean energy', 0.3192)","('change emergency', 0.3084)","('daptation work', 0.2784)","('innovative approaches', 0.2756)","('define', 0.1106)"
"('carbon emissions', 0.5281)","('council operations', 0.3845)","('implementation plan', 0.3494)","('gas protocol', 0.308)","('sefton strategy', 0.279)","('resource', 0.2346)","('change emergency', 0.2316)","('merseyside pension fund', 0.2051)","('term definition', 0.1777)","('local ities measure', 0.0711)"
"('carbon emissions', 0.5048)","('sefton council', 0.4714)","('emissions page', 0.4685)","('sefton climate', 0.4388)","('climate change', 0.4078)","('page sefton', 0.3224)","('emergency plan', 0.3151)","('council', 0.2867)","('zero', 0.2133)","('change', 0.2069)"
"('climate change', 0.4112)","('net zero', 0.3989)","('paris agreement', 0.3798)","('council support', 0.3668)","('intergovernmental panel', 0.3657)","('ipcc report', 0.3361)","('clear ambition', 0.2055)","('least reduction', 0.1768)","('aspects', 0.1359)","('cabinet working', 0.0994)"
"('council plan', 0.5179)","('environmental standards', 0.4007)","('greenhouse gas', 0.3321)","('cabinet working', 0.257)","('equality act', 0.2389)","('fulfilment', 0.2383)","('financial implications', 0.2112)","('zero', 0.2098)","('commits', 0.1943)","('diesel vehicles', 0.1608)"
"('net zero', 0.486)","('clean growth hub', 0.3998)","('community transport', 0.3878)","('emissions strategy', 0.3851)","('district council', 0.3622)","('energy', 0.3134)","('commitments', 0.2427)","('create', 0.1912)","('require bidders', 0.1597)","('free advice', 0.1281)"
"('council tax', 0.4726)","('london plan', 0.3801)","('sustainable homes', 0.3357)","('electric vehicle car', 0.288)","('net zero', 0.2444)","('sevenoaks district', 0.238)","('carbon offset', 0.2377)","('year reduction', 0.2087)","('promote', 0.2009)","('aspects', 0.114)"
"('forthcoming environment bill', 0.4569)","('net zero', 0.4477)","('low carbon measures', 0.344)","('council assets', 0.3432)","('biodiversity', 0.2569)","('mitigate', 0.2509)","('chief officer planning', 0.2305)","('winters', 0.2202)","('kent county', 0.191)","('surface water', 0.1562)"
"('energy management', 0.4545)","('delivery projects', 0.4159)","('council net', 0.341)","('measures buildings', 0.3327)","('category actions', 0.3061)","('public sector decarbonisation', 0.3034)","('future improvements', 0.2934)","('rigorous appraisal', 0.2503)","('water increase', 0.1286)","('computers screens', 0.0563)"
"('carbon initiatives', 0.5168)","('car park', 0.3529)","('new habitats measures', 0.3322)","('local walking routes', 0.3089)","('council tax', 0.2939)","('deliverable ideas', 0.2693)","('electric vehicle charging', 0.2633)","('low landowners', 0.2332)","('plots', 0.1799)","('aspects officers', 0.1786)"
"('net zero', 0.5366)","('equality act', 0.4741)","('greener advisory committee', 0.2933)","('commitment', 0.2127)","('richard morris', 0.2023)","('low relevance', 0.1527)","('backilogramround papers none', 0.1221)","('go', 0.1203)","('appendices', 0.0985)","('regular update reports', 0.0707)"
"('city council', 0.4288)","('climate action', 0.4143)","('draft sheffield', 0.3581)","('detailed delivery plans', 0.3231)","('proposes', 0.3163)","('framework', 0.2531)","('more work', 0.214)","('indirect', 0.212)","('uncertainty', 0.1806)","('resilience page', 0.157)"
"('priority actions', 0.3829)","('organisations', 0.3388)","('climate', 0.3334)","('reduce carbon', 0.3237)","('limited resources', 0.3029)","('key commitments', 0.2883)","('transition', 0.2558)","('consider', 0.2173)","('positive respond', 0.1571)","('page areas', 0.095)"
"('infrastructure projects', 0.4925)","('green city strategy', 0.4713)","('emissions reductions', 0.4614)","('behavioural district heating', 0.34)","('future cost', 0.311)","('electric van trial', 0.2857)","('uses nature', 0.2591)","('sheffield', 0.2419)","('viability', 0.1862)","('switching', 0.1814)"
"('green infrastructure', 0.529)","('wellbeing', 0.3237)","('biodiversity loss', 0.3224)","('natural light', 0.2931)","('improve air quality', 0.2842)","('minimise', 0.2532)","('quality retrofit', 0.229)","('local sense', 0.218)","('cycling increases', 0.2106)","('kelham', 0.1908)"
"('climate action', 0.5499)","('governance arrangements', 0.4361)","('aware decisions', 0.3381)","('budgeting', 0.3281)","('highest carbon footprint', 0.291)","('feasibility studies', 0.2824)","('assessment tools', 0.2664)","('committee members', 0.2636)","('delivering services', 0.2444)","('statutory functions', 0.1916)"
"('available government funding', 0.5313)","('investment strategy', 0.3872)","('housing retrofit', 0.3595)","('sustainable economy', 0.3101)","('decarbonising', 0.2982)","('conservative cost estimate', 0.2886)","('climate action', 0.2817)","('council', 0.2815)","('prioritising', 0.2168)","('local ity', 0.1109)"
"('eco funding', 0.4865)","('sector energy', 0.4079)","('electric vehicles risk', 0.3618)","('cycling routes', 0.3132)","('sequestration', 0.3123)","('priority thematic', 0.2883)","('roofing works', 0.247)","('council tenants', 0.2468)","('solar pv installation', 0.2057)","('clean air zone', 0.1444)"
"('council emissions', 0.6517)","('local area committees', 0.4357)","('future energy', 0.3494)","('epc', 0.3186)","('asset management', 0.3127)","('funding streams', 0.2994)","('homes', 0.2814)","('increase biodiversity', 0.2665)","('reductions', 0.2603)","('mowing', 0.2254)"
"('plan sheffield', 0.46)","('renewal action', 0.4516)","('economic transformation', 0.3917)","('skilled jobs executive', 0.2849)","('critical interventions people', 0.2645)","('wellbeing', 0.2303)","('decarbonise', 0.2269)","('scr', 0.2044)","('carbon', 0.1676)","('mbe mp', 0.1421)"
"('labour', 0.4084)","('support programme', 0.4049)","('reduced carbon emissions', 0.3875)","('region renewal', 0.357)","('objectives investment', 0.3126)","('creative wellbeing challenges', 0.2652)","('leavers graduates', 0.212)","('cashflow support', 0.1792)","('high precision engineering', 0.1263)","('national average', 0.0374)"
"('plan sheffield', 0.52)","('economic renewal', 0.4426)","('stakeholders', 0.3178)","('foreword', 0.2796)","('climate', 0.259)","('human potential', 0.2402)","('uplift', 0.2152)","('reduce', 0.203)","('mbe mp', 0.1931)","('coronavirus', 0.1648)"
"('policy objectives', 0.4831)","('economic transformation', 0.4787)","('region renewal', 0.3732)","('south yorkshire economy', 0.3535)","('transition', 0.3184)","('greater resilience', 0.2786)","('invest', 0.2346)","('scr', 0.1931)","('green transformation transformation', 0.1909)","('immediate relief', 0.1718)"
"('plan sheffield', 0.4388)","('job retention', 0.4023)","('region renewal', 0.3939)","('significant interventions', 0.3523)","('social shocks', 0.3226)","('organisations', 0.2932)","('scr', 0.2572)","('invest', 0.241)","('transformative sep horizons', 0.2298)","('highlight', 0.1358)"
"('strategic outline programme', 0.6377)","('climate change', 0.3576)","('open government licence', 0.3209)","('macro options', 0.1963)","('deliverables phase', 0.1757)","('sop', 0.1722)","('vclimate', 0.1483)","('key components', 0.1417)","('terms', 0.1241)","('13th january', 0.0516)"
"('shetland environment', 0.6005)","('adaptation programme', 0.3615)","('mitigation plans', 0.3126)","('open government licence', 0.2984)","('substantive change', 0.298)","('council', 0.2975)","('emissions heating', 0.2396)","('global issue', 0.2087)","('potential restructure', 0.1913)","('food supply', 0.1447)"
"('strategic outline programme', 0.5294)","('climate change', 0.3867)","('change fund', 0.3267)","('effective shetland response', 0.3157)","('open government licence', 0.3035)","('council actions', 0.3005)","('renewable energy sources', 0.2928)","('additional', 0.1715)","('transport costs', 0.1682)","('jan', 0.0422)"
"('shetland partnership', 0.5698)","('change programme', 0.3608)","('mitigate climate', 0.3592)","('substantive steps', 0.3285)","('local development plan', 0.3183)","('councils', 0.302)","('year plan', 0.2525)","('global issue', 0.2239)","('transport strategy', 0.1925)","('adapt', 0.1476)"
"('future challenges shetland', 0.6537)","('change mitigation', 0.35)","('partnership plan', 0.3049)","('energy prices', 0.3014)","('social sustainability', 0.301)","('address climate', 0.2952)","('sector', 0.2454)","('productive wind', 0.2439)","('significant relevance', 0.2016)","('carbon', 0.189)"
"('strategic outline programme', 0.4165)","('national islands', 0.4019)","('climate change', 0.3965)","('initiatives', 0.3367)","('open government licence', 0.3204)","('council estate', 0.2714)","('provide', 0.1968)","('rural isolation', 0.1798)","('alternative fuel sources', 0.1692)","('tackling', 0.0906)"
"('key shetland priorities', 0.5388)","('change programme', 0.4152)","('climate bill', 0.3852)","('sustainable solution', 0.3408)","('open government licence', 0.3245)","('council', 0.285)","('land use', 0.2358)","('hr policies', 0.2187)","('vclimate', 0.1509)","('industrial process', 0.1298)"
"('scottish emissions account', 0.6094)","('public sector bodies', 0.4101)","('climate change', 0.3692)","('new reporting format', 0.3114)","('royal assent', 0.2679)","('provide guidance', 0.186)","('net zero', 0.1697)","('ity', 0.1228)","('change adaption', 0.1149)","('individual workstreams', 0.0529)"
"('scottish government', 0.4826)","('strategic outline programme', 0.4301)","('scopes', 0.3654)","('future climate change', 0.3606)","('particular sectors', 0.2917)","('service requirements', 0.2695)","('mitigations', 0.2514)","('target setting', 0.242)","('annual reports', 0.2405)","('propose', 0.1682)"
"('councils carbon', 0.471)","('internal ferry renewal', 0.3695)","('shetland islands', 0.3461)","('domestic energy efficiency', 0.3174)","('implementation plan', 0.2651)","('key action energy', 0.2635)","('electric vehicle charging', 0.2289)","('change fund', 0.2172)","('linkages', 0.1201)","('see', 0.1086)"
"('community energy', 0.5465)","('lerwick power station', 0.3709)","('new grid capacity', 0.3221)","('shetland', 0.293)","('sectoral plans', 0.2654)","('emissions targets', 0.2633)","('council transition', 0.2526)","('deployment', 0.2034)","('key action support', 0.1562)","('ensure', 0.1002)"
"('energy affordability', 0.5145)","('scottish government', 0.4218)","('project support', 0.3378)","('transition principles', 0.3357)","('potential council', 0.2809)","('island proofing', 0.2691)","('commercial sectors', 0.2434)","('aquaculture', 0.1947)","('hydrocarbons', 0.1936)","('key issue', 0.1163)"
"('organisational carbon footprint', 0.5595)","('energy certificate', 0.3765)","('shropshire council', 0.3393)","('saving measures', 0.336)","('scope forecast', 0.2162)","('total building street', 0.2085)","('water monitoring', 0.1795)","('running costs', 0.1733)","('tables', 0.113)","('retrofit', 0.0556)"
"('energy performance', 0.4948)","('solar pv farm', 0.3812)","('match funding', 0.3435)","('programme objectives', 0.3119)","('uk grid', 0.2893)","('mmedium priority', 0.2751)","('shropshire council', 0.2468)","('annual savings years', 0.2249)","('lighting replacements', 0.2132)","('intervention landlord', 0.1754)"
"('solar photovoltaics shropshire', 0.53)","('street lighting', 0.4531)","('additional savings', 0.3332)","('council properties', 0.3134)","('annual predictability', 0.287)","('dioxide emissions', 0.2717)","('change agenda', 0.1948)","('552kilowatt hour', 0.1794)","('see', 0.1125)","('anaerobic digestion', 0.0573)"
"('municipal waste shropshire', 0.5664)","('table emissions', 0.3795)","('active travel scpc', 0.2855)","('hr cycle', 0.28)","('bikes', 0.2768)","('solar energy', 0.2763)","('savings fit', 0.2579)","('conversion', 0.2093)","('kerbside collections', 0.1762)","('corporate landlord buildings', 0.0951)"
"('increase recycling', 0.5871)","('improvement strategy', 0.4043)","('shirehall commodity', 0.3958)","('potential savings', 0.311)","('dmr target', 0.2998)","('current cost mix', 0.294)","('programme forecast', 0.2703)","('shropshire council', 0.2598)","('hand dryers', 0.1849)","('type veolia', 0.0874)"
"('procurement tool', 0.44)","('office assets', 0.427)","('online reuse platform', 0.3786)","('metrics uk', 0.3281)","('3rd sector', 0.3159)","('incremental improvements', 0.301)","('waste', 0.2942)","('greenhouse', 0.2429)","('shropshire council', 0.2385)","('key performance', 0.2018)"
"('council carbon', 0.518)","('services climate', 0.3561)","('emergency strategy', 0.3232)","('february shropshire', 0.2825)","('engagement workshop', 0.2476)","('utilities clarification', 0.2271)","('corporate performance', 0.2087)","('change task', 0.1879)","('live document', 0.1074)","('residual offsetting', 0.0146)"
"('carbon emissions', 0.5498)","('council data', 0.4049)","('shropshire county', 0.3662)","('maintenance ict', 0.2431)","('international accounting tool', 0.2273)","('gas protocol', 0.2007)","('strategy scope', 0.1642)","('transport february', 0.1398)","('include', 0.1394)","('pension', 0.1242)"
"('scope emissions', 0.5446)","('utilities clarification', 0.4171)","('corporate climate strategy', 0.3893)","('road transport', 0.3596)","('land management', 0.3265)","('shropshire council', 0.2975)","('third party contractors', 0.2569)","('defra coefficients', 0.204)","('specific performance data', 0.2016)","('extreme weather', 0.0906)"
"('emissions reduction', 0.5495)","('council greenhouse', 0.5)","('corporate climate strategy', 0.4576)","('shropshire council', 0.4384)","('public sector', 0.3037)","('residential properties', 0.2452)","('adaptation measures', 0.2429)","('strategy key', 0.2257)","('extensive support', 0.2042)","('extreme weather', 0.1882)"
"('individual investment projects', 0.5038)","('shropshire council', 0.4067)","('carbon reduction', 0.3654)","('circular economy principles', 0.361)","('inevitable impacts', 0.3513)","('extreme climate', 0.2778)","('net zero', 0.2666)","('planting trees', 0.1983)","('advice support', 0.1868)","('measures', 0.179)"
"('carbon initiatives', 0.546)","('emergency strategy', 0.3525)","('council buildings', 0.3156)","('monitoring requirements', 0.3037)","('procurement policies', 0.2887)","('residual energy demand', 0.2515)","('february shropshire', 0.2513)","('retrofit programme', 0.2126)","('net zero', 0.1988)","('significant gaps', 0.1279)"
"('waste generation', 0.6312)","('performance monitoring', 0.4876)","('monitoring', 0.4327)","('user trai', 0.3923)","('control systems', 0.3474)","('staff', 0.324)","('performance', 0.3066)","('generation', 0.2311)","('together', 0.0519)","('introduce', -0.0145)"
